"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-01-01","2006","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-02","2006","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-03","2006","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-04","2006","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-05","2006","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-06","2006","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-07","2006","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-08","2006","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-09","2006","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-10","2006","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-11","2006","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-12","2006","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-13","2006","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-14","2006","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-15","2006","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-16","2006","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-17","2006","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-18","2006","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-19","2006","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-20","2006","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-21","2006","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-22","2006","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-23","2006","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-24","2006","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-25","2006","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-26","2006","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-27","2006","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-28","2006","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-29","2006","01","29","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-30","2006","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"2006-01-31","2006","01","31","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-01","2006","02","01","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-02","2006","02","02","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-03","2006","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-04","2006","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-05","2006","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-06","2006","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-07","2006","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-08","2006","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-09","2006","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-10","2006","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-11","2006","02","11","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-12","2006","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-13","2006","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-14","2006","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-15","2006","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-16","2006","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"2006-02-17","2006","02","17","","","","","","","","","","","","","","","","","","","","","","",""
