"Station Name","MARIEVILLE"
"Province","QUEBEC"
"Latitude","45.40"
"Longitude","-73.13"
"Elevation","38.00"
"Climate Identifier","7024627"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1981-01-01","1981","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-02","1981","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-03","1981","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-04","1981","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-05","1981","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-06","1981","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-07","1981","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-08","1981","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-09","1981","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-10","1981","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-11","1981","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-12","1981","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-13","1981","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-14","1981","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"1981-01-15","1981","01","15","","","","","","","","","","","","","","","","","","","","","","",""
