"Station Name","BRETON"
"Province","ALBERTA"
"Latitude","53.17"
"Longitude","-114.48"
"Elevation","843.00"
"Climate Identifier","3010815"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"[Empty]","No Data Available"
"M","Missing"
"E","Estimated"
"A","Accumulated"
"C","Precipitation Occurred; Amount Uncertain"
"L","Precipitation May or May Not Have Occurred"
"F","Accumulated and Estimated"
"N","Temperature Missing but Known to be > 0"
"Y","Temperature Missing but Known to be < 0"
"S","More Than One Occurrence"
"T","Trace"
"*","Data for this day has undergone only preliminary quality checking"
"**","Partner data that is not subject to review by the National Climate Archives."

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2007-01-01","2007","01","01","","6.5","","-12.0","E","-2.8","E","20.8","E","0.0","E","0.0","","0.0","","0.0","","","","","","",""
"2007-01-02","2007","01","02","","6.0","","1.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"2007-01-03","2007","01","03","","6.5","E","-9.0","","-1.3","E","19.3","E","0.0","E","0.0","","0.0","","0.0","","","","","","",""
"2007-01-04","2007","01","04","","0.0","","-11.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"2007-01-05","2007","01","05","","0.0","","-11.0","","-5.5","","23.5","","0.0","","0.0","","0.6","","0.6","","","","","","",""
"2007-01-06","2007","01","06","","","M","-12.0","","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"2007-01-07","2007","01","07","","-1.5","","-7.5","","-4.5","","22.5","","0.0","","0.0","","0.4","","0.4","","","","","","",""
"2007-01-08","2007","01","08","","-2.0","","-7.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"2007-01-09","2007","01","09","","","M","-8.0","","","M","","M","","M","0.0","","10.0","E","10.0","E","","","","","",""
"2007-01-10","2007","01","10","","-12.0","","-22.0","","-17.0","","35.0","","0.0","","0.0","","1.2","E","1.2","E","","","","","",""
"2007-01-11","2007","01","11","","-16.0","","-30.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"2007-01-12","2007","01","12","","-8.5","","-30.5","","-19.5","","37.5","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"2007-01-13","2007","01","13","","-11.0","","-17.0","","-14.0","","32.0","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"2007-01-14","2007","01","14","","-4.0","","-24.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"2007-01-15","2007","01","15","","2.0","","-15.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"2007-01-16","2007","01","16","","-1.0","","-8.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
